id,company_id/id,location_id/id,storage_category_id/id,active,posx,posy,posz,usage,barcode,removal_priority,name
stock_location_5368,marin_data.company_lmmr,stock_location_5064,marin_data.stock_storage_category_4,True,8,24,3,Internal Location,CDG-R4F24N3,1556,R4F24N3
stock_location_5369,marin_data.company_lmmr,stock_location_5064,marin_data.stock_storage_category_2,True,8,25,1,Internal Location,CDG-R4F25N1,1543,R4F25N1
stock_location_5370,marin_data.company_lmmr,stock_location_5064,marin_data.stock_storage_category_3,True,8,25,2,Internal Location,CDG-R4F25N2,1544,R4F25N2
stock_location_5371,marin_data.company_lmmr,stock_location_5064,marin_data.stock_storage_category_4,True,8,25,3,Internal Location,CDG-R4F25N3,1545,R4F25N3
stock_location_5372,marin_data.company_lmmr,stock_location_5064,marin_data.stock_storage_category_2,True,8,26,1,Internal Location,CDG-R4F26N1,1532,R4F26N1
stock_location_5373,marin_data.company_lmmr,stock_location_5064,marin_data.stock_storage_category_3,True,8,26,2,Internal Location,CDG-R4F26N2,1533,R4F26N2
stock_location_5374,marin_data.company_lmmr,stock_location_5064,marin_data.stock_storage_category_4,True,8,26,3,Internal Location,CDG-R4F26N3,1534,R4F26N3
stock_location_5375,marin_data.company_lmmr,stock_location_5064,marin_data.stock_storage_category_2,True,8,27,1,Internal Location,CDG-R4F27N1,1521,R4F27N1
stock_location_5376,marin_data.company_lmmr,stock_location_5064,marin_data.stock_storage_category_3,True,8,27,2,Internal Location,CDG-R4F27N2,1522,R4F27N2
stock_location_5377,marin_data.company_lmmr,stock_location_5064,marin_data.stock_storage_category_4,True,8,27,3,Internal Location,CDG-R4F27N3,1523,R4F27N3
stock_location_5378,marin_data.company_lmmr,stock_location_5064,marin_data.stock_storage_category_2,True,8,28,1,Internal Location,CDG-R4F28N1,1510,R4F28N1
stock_location_5379,marin_data.company_lmmr,stock_location_5064,marin_data.stock_storage_category_3,True,8,28,2,Internal Location,CDG-R4F28N2,1511,R4F28N2
stock_location_5380,marin_data.company_lmmr,stock_location_5064,marin_data.stock_storage_category_4,True,8,28,3,Internal Location,CDG-R4F28N3,1512,R4F28N3
stock_location_5381,marin_data.company_lmmr,stock_location_5064,marin_data.stock_storage_category_2,True,8,29,1,Internal Location,CDG-R4F29N1,1499,R4F29N1
stock_location_5382,marin_data.company_lmmr,stock_location_5064,marin_data.stock_storage_category_3,True,8,29,2,Internal Location,CDG-R4F29N2,1500,R4F29N2
stock_location_5383,marin_data.company_lmmr,stock_location_5064,marin_data.stock_storage_category_4,True,8,29,3,Internal Location,CDG-R4F29N3,1501,R4F29N3
stock_location_5384,marin_data.company_lmmr,stock_location_5064,marin_data.stock_storage_category_2,True,8,30,1,Internal Location,CDG-R4F30N1,1488,R4F30N1
stock_location_5385,marin_data.company_lmmr,stock_location_5064,marin_data.stock_storage_category_3,True,8,30,2,Internal Location,CDG-R4F30N2,1489,R4F30N2
stock_location_5386,marin_data.company_lmmr,stock_location_5064,marin_data.stock_storage_category_4,True,8,30,3,Internal Location,CDG-R4F30N3,1490,R4F30N3
stock_location_5387,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_2,True,0,5,1,Internal Location,CDG-R5F05N1,2112,R5F05N1
stock_location_5388,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_5,True,0,5,2,Internal Location,CDG-R5F05N2,2113,R5F05N2
stock_location_5389,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_6,True,0,5,3,Internal Location,CDG-R5F05N3,2114,R5F05N3
stock_location_5390,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_2,True,0,6,1,Internal Location,CDG-R5F06N1,2101,R5F06N1
stock_location_5391,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_5,True,0,6,2,Internal Location,CDG-R5F06N2,2102,R5F06N2
stock_location_5392,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_6,True,0,6,3,Internal Location,CDG-R5F06N3,2103,R5F06N3
stock_location_5393,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_2,True,0,7,1,Internal Location,CDG-R5F07N1,2090,R5F07N1
stock_location_5394,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_5,True,0,7,2,Internal Location,CDG-R5F07N2,2091,R5F07N2
stock_location_5395,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_6,True,0,7,3,Internal Location,CDG-R5F07N3,2092,R5F07N3
stock_location_5396,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_2,True,9,8,1,Internal Location,CDG-R5F08N1,2079,R5F08N1
stock_location_5397,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_3,True,9,8,2,Internal Location,CDG-R5F08N2,2080,R5F08N2
stock_location_5398,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_4,True,9,8,3,Internal Location,CDG-R5F08N3,2081,R5F08N3
stock_location_5399,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_2,True,9,9,1,Internal Location,CDG-R5F09N1,2068,R5F09N1
stock_location_5400,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_3,True,9,9,2,Internal Location,CDG-R5F09N2,2069,R5F09N2
stock_location_5401,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_4,True,9,9,3,Internal Location,CDG-R5F09N3,2070,R5F09N3
stock_location_5402,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_2,True,9,10,1,Internal Location,CDG-R5F10N1,2057,R5F10N1
stock_location_5403,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_3,True,9,10,2,Internal Location,CDG-R5F10N2,2058,R5F10N2
stock_location_5404,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_4,True,9,10,3,Internal Location,CDG-R5F10N3,2059,R5F10N3
stock_location_5405,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_2,True,9,11,1,Internal Location,CDG-R5F11N1,2046,R5F11N1
stock_location_5406,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_3,True,9,11,2,Internal Location,CDG-R5F11N2,2047,R5F11N2
stock_location_5407,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_4,True,9,11,3,Internal Location,CDG-R5F11N3,2048,R5F11N3
stock_location_5408,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_2,True,9,12,1,Internal Location,CDG-R5F12N1,2035,R5F12N1
stock_location_5409,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_3,True,9,12,2,Internal Location,CDG-R5F12N2,2036,R5F12N2
stock_location_5410,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_4,True,9,12,3,Internal Location,CDG-R5F12N3,2037,R5F12N3
stock_location_5411,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_2,True,9,13,1,Internal Location,CDG-R5F13N1,2024,R5F13N1
stock_location_5412,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_3,True,9,13,2,Internal Location,CDG-R5F13N2,2025,R5F13N2
stock_location_5413,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_4,True,9,13,3,Internal Location,CDG-R5F13N3,2026,R5F13N3
stock_location_5414,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_2,True,9,14,1,Internal Location,CDG-R5F14N1,2013,R5F14N1
stock_location_5415,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_3,True,9,14,2,Internal Location,CDG-R5F14N2,2014,R5F14N2
stock_location_5416,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_4,True,9,14,3,Internal Location,CDG-R5F14N3,2015,R5F14N3
stock_location_5417,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_2,True,9,15,1,Internal Location,CDG-R5F15N1,2002,R5F15N1
stock_location_5418,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_3,True,9,15,2,Internal Location,CDG-R5F15N2,2003,R5F15N2
stock_location_5419,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_4,True,9,15,3,Internal Location,CDG-R5F15N3,2004,R5F15N3
stock_location_5420,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_2,True,9,16,1,Internal Location,CDG-R5F16N1,1991,R5F16N1
stock_location_5421,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_3,True,9,16,2,Internal Location,CDG-R5F16N2,1992,R5F16N2
stock_location_5422,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_4,True,9,16,3,Internal Location,CDG-R5F16N3,1993,R5F16N3
stock_location_5423,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_2,True,9,17,1,Internal Location,CDG-R5F17N1,1980,R5F17N1
stock_location_5424,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_3,True,9,17,2,Internal Location,CDG-R5F17N2,1981,R5F17N2
stock_location_5425,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_4,True,9,17,3,Internal Location,CDG-R5F17N3,1982,R5F17N3
stock_location_5426,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_2,True,9,18,1,Internal Location,CDG-R5F18N1,1969,R5F18N1
stock_location_5427,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_3,True,9,18,2,Internal Location,CDG-R5F18N2,1970,R5F18N2
stock_location_5428,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_4,True,9,18,3,Internal Location,CDG-R5F18N3,1971,R5F18N3
stock_location_5429,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_2,True,9,19,1,Internal Location,CDG-R5F19N1,1958,R5F19N1
stock_location_5430,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_3,True,9,19,2,Internal Location,CDG-R5F19N2,1959,R5F19N2
stock_location_5431,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_4,True,9,19,3,Internal Location,CDG-R5F19N3,1960,R5F19N3
stock_location_5432,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_2,True,9,20,1,Internal Location,CDG-R5F20N1,1947,R5F20N1
stock_location_5433,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_3,True,9,20,2,Internal Location,CDG-R5F20N2,1948,R5F20N2
stock_location_5434,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_4,True,9,20,3,Internal Location,CDG-R5F20N3,1949,R5F20N3
stock_location_5435,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_2,True,9,21,1,Internal Location,CDG-R5F21N1,1936,R5F21N1
stock_location_5436,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_3,True,9,21,2,Internal Location,CDG-R5F21N2,1937,R5F21N2
stock_location_5437,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_4,True,9,21,3,Internal Location,CDG-R5F21N3,1938,R5F21N3
stock_location_5438,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_2,True,9,22,1,Internal Location,CDG-R5F22N1,1925,R5F22N1
stock_location_5439,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_3,True,9,22,2,Internal Location,CDG-R5F22N2,1926,R5F22N2
stock_location_5440,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_4,True,9,22,3,Internal Location,CDG-R5F22N3,1927,R5F22N3
stock_location_5441,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_2,True,9,23,1,Internal Location,CDG-R5F23N1,1914,R5F23N1
stock_location_5442,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_3,True,9,23,2,Internal Location,CDG-R5F23N2,1915,R5F23N2
stock_location_5443,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_4,True,9,23,3,Internal Location,CDG-R5F23N3,1916,R5F23N3
stock_location_5444,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_2,True,9,24,1,Internal Location,CDG-R5F24N1,1903,R5F24N1
stock_location_5445,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_3,True,9,24,2,Internal Location,CDG-R5F24N2,1904,R5F24N2
stock_location_5446,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_4,True,9,24,3,Internal Location,CDG-R5F24N3,1905,R5F24N3
stock_location_5447,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_2,True,9,25,1,Internal Location,CDG-R5F25N1,1892,R5F25N1
stock_location_5448,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_3,True,9,25,2,Internal Location,CDG-R5F25N2,1893,R5F25N2
stock_location_5449,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_4,True,9,25,3,Internal Location,CDG-R5F25N3,1894,R5F25N3
stock_location_5450,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_2,True,9,26,1,Internal Location,CDG-R5F26N1,1881,R5F26N1
stock_location_5451,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_3,True,9,26,2,Internal Location,CDG-R5F26N2,1882,R5F26N2
stock_location_5452,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_4,True,9,26,3,Internal Location,CDG-R5F26N3,1883,R5F26N3
stock_location_5453,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_2,True,9,27,1,Internal Location,CDG-R5F27N1,1870,R5F27N1
stock_location_5454,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_3,True,9,27,2,Internal Location,CDG-R5F27N2,1871,R5F27N2
stock_location_5455,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_4,True,9,27,3,Internal Location,CDG-R5F27N3,1872,R5F27N3
stock_location_5456,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_2,True,9,28,1,Internal Location,CDG-R5F28N1,1859,R5F28N1
stock_location_5457,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_3,True,9,28,2,Internal Location,CDG-R5F28N2,1860,R5F28N2
stock_location_5458,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_4,True,9,28,3,Internal Location,CDG-R5F28N3,1861,R5F28N3
stock_location_5459,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_2,True,9,29,1,Internal Location,CDG-R5F29N1,1848,R5F29N1
stock_location_5460,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_3,True,9,29,2,Internal Location,CDG-R5F29N2,1849,R5F29N2
stock_location_5461,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_4,True,9,29,3,Internal Location,CDG-R5F29N3,1850,R5F29N3
stock_location_5462,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_2,True,9,30,1,Internal Location,CDG-R5F30N1,1837,R5F30N1
stock_location_5463,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_3,True,9,30,2,Internal Location,CDG-R5F30N2,1838,R5F30N2
stock_location_5464,marin_data.company_lmmr,stock_location_5065,marin_data.stock_storage_category_4,True,9,30,3,Internal Location,CDG-R5F30N3,1839,R5F30N3
stock_location_5465,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_2,True,12,1,1,Internal Location,CDG-R6F01N1,2174,R6F01N1
stock_location_5466,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_3,True,12,1,2,Internal Location,CDG-R6F01N2,2175,R6F01N2
stock_location_5467,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_4,True,12,1,3,Internal Location,CDG-R6F01N3,2176,R6F01N3
stock_location_5468,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_2,True,12,2,1,Internal Location,CDG-R6F02N1,2163,R6F02N1
stock_location_5469,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_3,True,12,2,2,Internal Location,CDG-R6F02N2,2164,R6F02N2
stock_location_5470,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_4,True,12,2,3,Internal Location,CDG-R6F02N3,2165,R6F02N3
stock_location_5471,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_2,True,12,3,1,Internal Location,CDG-R6F03N1,2152,R6F03N1
stock_location_5472,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_3,True,12,3,2,Internal Location,CDG-R6F03N2,2153,R6F03N2
stock_location_5473,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_4,True,12,3,3,Internal Location,CDG-R6F03N3,2154,R6F03N3
stock_location_5474,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_2,True,12,4,1,Internal Location,CDG-R6F04N1,2141,R6F04N1
stock_location_5475,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_3,True,12,4,2,Internal Location,CDG-R6F04N2,2142,R6F04N2
stock_location_5476,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_4,True,12,4,3,Internal Location,CDG-R6F04N3,2143,R6F04N3
stock_location_5477,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_2,True,12,5,1,Internal Location,CDG-R6F05N1,2130,R6F05N1
stock_location_5478,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_3,True,12,5,2,Internal Location,CDG-R6F05N2,2131,R6F05N2
stock_location_5479,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_4,True,12,5,3,Internal Location,CDG-R6F05N3,2132,R6F05N3
stock_location_5480,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_2,True,12,6,1,Internal Location,CDG-R6F06N1,2119,R6F06N1
stock_location_5481,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_3,True,12,6,2,Internal Location,CDG-R6F06N2,2120,R6F06N2
stock_location_5482,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_4,True,12,6,3,Internal Location,CDG-R6F06N3,2121,R6F06N3
stock_location_5483,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_2,True,12,7,1,Internal Location,CDG-R6F07N1,2108,R6F07N1
stock_location_5484,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_3,True,12,7,2,Internal Location,CDG-R6F07N2,2109,R6F07N2
stock_location_5485,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_4,True,12,7,3,Internal Location,CDG-R6F07N3,2110,R6F07N3
stock_location_5486,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_2,True,12,8,1,Internal Location,CDG-R6F08N1,2097,R6F08N1
stock_location_5487,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_3,True,12,8,2,Internal Location,CDG-R6F08N2,2098,R6F08N2
stock_location_5488,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_4,True,12,8,3,Internal Location,CDG-R6F08N3,2099,R6F08N3
stock_location_5489,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_2,True,12,9,1,Internal Location,CDG-R6F09N1,2086,R6F09N1
stock_location_5490,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_3,True,12,9,2,Internal Location,CDG-R6F09N2,2087,R6F09N2
stock_location_5491,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_4,True,12,9,3,Internal Location,CDG-R6F09N3,2088,R6F09N3
stock_location_5492,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_2,True,12,10,1,Internal Location,CDG-R6F10N1,2075,R6F10N1
stock_location_5493,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_3,True,12,10,2,Internal Location,CDG-R6F10N2,2076,R6F10N2
stock_location_5494,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_4,True,12,10,3,Internal Location,CDG-R6F10N3,2077,R6F10N3
stock_location_5495,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_2,True,12,11,1,Internal Location,CDG-R6F11N1,2064,R6F11N1
stock_location_5496,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_3,True,12,11,2,Internal Location,CDG-R6F11N2,2065,R6F11N2
stock_location_5497,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_4,True,12,11,3,Internal Location,CDG-R6F11N3,2066,R6F11N3
stock_location_5498,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_2,True,12,12,1,Internal Location,CDG-R6F12N1,2053,R6F12N1
stock_location_5499,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_3,True,12,12,2,Internal Location,CDG-R6F12N2,2054,R6F12N2
stock_location_5500,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_4,True,12,12,3,Internal Location,CDG-R6F12N3,2055,R6F12N3
stock_location_5501,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_2,True,12,13,1,Internal Location,CDG-R6F13N1,2042,R6F13N1
stock_location_5502,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_3,True,12,13,2,Internal Location,CDG-R6F13N2,2043,R6F13N2
stock_location_5503,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_4,True,12,13,3,Internal Location,CDG-R6F13N3,2044,R6F13N3
stock_location_5504,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_2,True,12,14,1,Internal Location,CDG-R6F14N1,2031,R6F14N1
stock_location_5505,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_3,True,12,14,2,Internal Location,CDG-R6F14N2,2032,R6F14N2
stock_location_5506,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_4,True,12,14,3,Internal Location,CDG-R6F14N3,2033,R6F14N3
stock_location_5507,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_2,True,12,15,1,Internal Location,CDG-R6F15N1,2021,R6F15N1
stock_location_5508,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_3,True,12,15,2,Internal Location,CDG-R6F15N2,2022,R6F15N2
stock_location_5509,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_4,True,12,15,3,Internal Location,CDG-R6F15N3,2023,R6F15N3
stock_location_5510,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_2,True,12,16,1,Internal Location,CDG-R6F16N1,2010,R6F16N1
stock_location_5511,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_3,True,12,16,2,Internal Location,CDG-R6F16N2,2011,R6F16N2
stock_location_5512,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_4,True,12,16,3,Internal Location,CDG-R6F16N3,2012,R6F16N3
stock_location_5513,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_2,True,12,17,1,Internal Location,CDG-R6F17N1,1999,R6F17N1
stock_location_5514,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_3,True,12,17,2,Internal Location,CDG-R6F17N2,2000,R6F17N2
stock_location_5515,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_4,True,12,17,3,Internal Location,CDG-R6F17N3,2001,R6F17N3
stock_location_5516,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_2,True,12,18,1,Internal Location,CDG-R6F18N1,1988,R6F18N1
stock_location_5517,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_3,True,12,18,2,Internal Location,CDG-R6F18N2,1989,R6F18N2
stock_location_5518,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_4,True,12,18,3,Internal Location,CDG-R6F18N3,1990,R6F18N3
stock_location_5519,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_2,True,12,19,1,Internal Location,CDG-R6F19N1,1977,R6F19N1
stock_location_5520,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_3,True,12,19,2,Internal Location,CDG-R6F19N2,1978,R6F19N2
stock_location_5521,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_4,True,12,19,3,Internal Location,CDG-R6F19N3,1979,R6F19N3
stock_location_5522,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_2,True,12,20,1,Internal Location,CDG-R6F20N1,1966,R6F20N1
stock_location_5523,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_3,True,12,20,2,Internal Location,CDG-R6F20N2,1967,R6F20N2
stock_location_5524,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_4,True,12,20,3,Internal Location,CDG-R6F20N3,1968,R6F20N3
stock_location_5525,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_2,True,12,21,1,Internal Location,CDG-R6F21N1,1955,R6F21N1
stock_location_5526,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_3,True,12,21,2,Internal Location,CDG-R6F21N2,1956,R6F21N2
stock_location_5527,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_4,True,12,21,3,Internal Location,CDG-R6F21N3,1957,R6F21N3
stock_location_5528,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_2,True,12,22,1,Internal Location,CDG-R6F22N1,1944,R6F22N1
stock_location_5529,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_3,True,12,22,2,Internal Location,CDG-R6F22N2,1945,R6F22N2
stock_location_5530,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_4,True,12,22,3,Internal Location,CDG-R6F22N3,1946,R6F22N3
stock_location_5531,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_2,True,12,23,1,Internal Location,CDG-R6F23N1,1933,R6F23N1
stock_location_5532,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_3,True,12,23,2,Internal Location,CDG-R6F23N2,1934,R6F23N2
stock_location_5533,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_4,True,12,23,3,Internal Location,CDG-R6F23N3,1935,R6F23N3
stock_location_5534,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_2,True,12,24,1,Internal Location,CDG-R6F24N1,1922,R6F24N1
stock_location_5535,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_3,True,12,24,2,Internal Location,CDG-R6F24N2,1923,R6F24N2
stock_location_5536,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_4,True,12,24,3,Internal Location,CDG-R6F24N3,1924,R6F24N3
stock_location_5537,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_2,True,12,25,1,Internal Location,CDG-R6F25N1,1911,R6F25N1
stock_location_5538,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_3,True,12,25,2,Internal Location,CDG-R6F25N2,1912,R6F25N2
stock_location_5539,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_4,True,12,25,3,Internal Location,CDG-R6F25N3,1913,R6F25N3
stock_location_5540,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_2,True,12,26,1,Internal Location,CDG-R6F26N1,1900,R6F26N1
stock_location_5541,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_3,True,12,26,2,Internal Location,CDG-R6F26N2,1901,R6F26N2
stock_location_5542,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_4,True,12,26,3,Internal Location,CDG-R6F26N3,1902,R6F26N3
stock_location_5543,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_2,True,12,27,1,Internal Location,CDG-R6F27N1,1889,R6F27N1
stock_location_5544,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_3,True,12,27,2,Internal Location,CDG-R6F27N2,1890,R6F27N2
stock_location_5545,marin_data.company_lmmr,stock_location_5066,marin_data.stock_storage_category_4,True,12,27,3,Internal Location,CDG-R6F27N3,1891,R6F27N3
